|Country code|Country name|Subject code|Subject|Scale|Decimals|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011
5945|LKA|Sri Lanka|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|15.01|..|..|..|..|16.32|..|..|..|..|..|13.95|..|..|..|..|7.04|..|..|..|..
5946|LMC|Lower middle income|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5947|LMY|Low & middle income|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|41.67|..|..|39.16|..|..|34.44|..|..|33.74|..|..|30.53|..|..|25.18|..|..|..|..|..|..
5948|LSO|Lesotho|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|56.43|46.15|..|..|..|..|..|..|..|..|43.41|..|..|..|..|..|..|..|..
5949|LTU|Lithuania|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|2.18|..|..|0|..|0.32|..|0.3|0.43|0.42|..|0.43|..|..|..|0.16|..|..|..
5950|LUX|Luxembourg|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5951|LVA|Latvia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|0|..|0|0.42|0.56|0|..|..|..|0|..|0.34|..|..|..|..|..|..|..
5952|MAC|Macao SAR, China|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5953|MAF|St. Martin (French part)|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5954|MAR|Morocco|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|2.45|..|..|..|..|..|..|..|6.76|..|6.25|..|..|..|..|..|2.5|..|..|..|..
5955|MCO|Monaco|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5956|MDA|Moldova|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|16.97|..|..|..|..|15.11|..|44.18|..|33.02|17.08|..|8.14|..|..|..|1.86|..|..|..
5957|MDG|Madagascar|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|72.49|..|..|..|72.04|..|82.32|..|76.34|..|..|..|67.83|..|..|..|..|..|..
5958|MDV|Maldives|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|28.15|..|..|..|..|..|1.48|..|..|..|..|..|..|..
5959|MEX|Mexico|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|14.57|..|7.78|7.69|14.43|..|11.11|..|6.58|..|5.39|..|2.41|..|1.02|..|1.79|..|..|..
5960|MHL|Marshall Islands|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5961|MIC|Middle income|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5962|MKD|Macedonia, FYR|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|0|..|4.28|..|0.55|0.47|..|..|..|..|0.29|..|..|..
5963|MLI|Mali|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|86.08|..|..|..|..|..|..|61.18|..|..|..|..|51.43|..|..|..|..|..
5964|MLT|Malta|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5965|MMR|Myanmar|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5966|MNA|Middle East & North Africa|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|4.44|..|..|4.14|..|..|4.11|..|..|4.22|..|..|3.56|..|..|3.64|..|..|..|..|..|..
5967|MNE|Montenegro|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|0.09|..|..|..
5968|MNG|Mongolia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|18.79|..|..|34.15|..|..|..|15.47|..|..|22.38|..|..|..|..|..|..
5969|MNP|Northern Mariana Islands|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5970|MOZ|Mozambique|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|81.34|..|..|..|..|..|..|74.69|..|..|..|..|59.58|..|..|..
5971|MRT|Mauritania|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|42.79|..|..|23.4|..|..|..|21.16|..|..|..|..|..|..|..|..|..|..|..
5972|MUS|Mauritius|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5973|MWI|Malawi|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|83.07|..|..|..|..|..|73.86|..|..|..|..|..|..|..
5974|MYS|Malaysia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|1.62|..|..|2.08|..|0.54|..|..|..|..|..|..|0.54|..|..|..|..|0|..|..
5975|MYT|Mayotte|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5976|NAM|Namibia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|49.14|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5977|NCL|New Caledonia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5978|NER|Niger|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|72.79|..|78.17|..|..|..|..|..|..|..|..|..|..|65.88|..|43.09|..|..|..|..
5979|NGA|Nigeria|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|49.19|..|..|..|68.51|..|..|..|..|..|..|..|64.41|..|..|..|..|..|..|..
5980|NIC|Nicaragua|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|32.5|..|..|..|..|22.33|..|..|19.42|..|..|..|15.81|..|..|..|..|..|..
5981|NIU|Niue|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5982|NLD|Netherlands|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5983|NOR|Norway|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5984|NPL|Nepal|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|68.44|..|..|..|..|..|..|..|55.12|..|..|..|..|..|..|..
5985|NRU|Nauru|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5986|NZL|New Zealand|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5987|OMN|Oman|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5988|PAK|Pakistan|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|64.71|..|23.87|..|..|..|48.14|..|29.05|..|..|35.87|..|..|22.59|22.58|..|..|..|..|..
5989|PAN|Panama|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|16.88|..|..|..|11.47|12.44|7.17|..|..|11.5|13.81|10.79|..|9.2|..|9.48|..|..|2.37|..|..
5990|PER|Peru|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|1.29|..|..|..|5.74|..|9.34|..|..|..|..|15.13|12.55|..|..|8.18|7.94|..|..|5.9|..|..
5991|PHL|Philippines|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|30.68|..|..|28.11|..|..|21.61|..|..|22.45|..|..|21.99|..|..|22.62|..|..|..|..|..
5992|PLW|Palau|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5993|PNG|Papua New Guinea|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|35.82|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5994|POL|Poland|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|0.03|4.19|..|..|1.4|..|0.11|0.09|0.14|0.12|0.11|..|0.05|0.1|..|..|0.07|..|..|..
5995|PRI|Puerto Rico|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5996|PRK|Korea, Dem. Rep.|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5997|PRT|Portugal|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
5998|PRY|Paraguay|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|5.85|..|..|..|..|12.69|..|..|19.63|14.33|..|..|17.09|..|..|9.02|..|6.8|5.08|..|..|..
5999|PYF|French Polynesia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6000|QAT|Qatar|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6001|ROM|Romania|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|0.4|..|4.97|..|..|..|1.69|..|3.73|2.67|2.86|..|..|0.75|..|..|0.5|..|..|..
6002|RUS|Russian Federation|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|1.5|..|..|2.81|..|..|2.28|..|0.89|0.32|..|..|0.16|..|..|0|..|..|..
6003|RWA|Rwanda|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|76.56|..|..|..|..|76.79|..|..|..|..|..|..
6004|SAS|South Asia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|51.71|..|..|46.94|..|..|47.05|..|..|44.13|..|..|43.8|..|..|40.34|..|..|..|..|..|..
6005|SAU|Saudi Arabia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6006|SDN|Sudan|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6007|SEN|Senegal|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|65.81|..|..|54.11|..|..|..|..|..|..|44.19|..|..|..|33.5|..|..|..|..|..|..
6008|SGP|Singapore|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6009|SID|Small island developing states|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6010|SLB|Solomon Islands|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6011|SLE|Sierra Leone|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|62.79|..|..|..|..|..|..|..|..|..|..|..|..|53.37|..|..|..|..|..|..|..|..
6012|SLV|El Salvador|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|13.19|14.96|13.11|13.48|..|12.57|..|13.92|14.68|..|11.17|..|..|5.11|..|..|..
6013|SMR|San Marino|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6014|SOM|Somalia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6015|SRB|Serbia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|0.14|..|..|..
6016|SSA|Sub-Saharan Africa|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|57.55|..|..|56.87|..|..|58.77|..|..|58.36|..|..|54.95|..|..|50.91|..|..|..|..|..|..
6017|STP|Sao Tome and Principe|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|29.69|..|..|..|..|..|..|..|..|..|..
6018|SUR|Suriname|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|15.54|..|..|..|..|..|..|..|..|..|..|..|..
6019|SVK|Slovak Republic|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|0|..|..|..|0.26|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6020|SVN|Slovenia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|0.03|..|..|..|..|0.02|..|..|..|0.05|0|0.06|..|..|..|..|..|..|..
6021|SWE|Sweden|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6022|SWZ|Swaziland|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|78.59|..|..|..|..|..|62.85|..|..|..|..|..|..|..|..|..|..
6023|SXM|Sint Maarten (Dutch part)|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6024|SYC|Seychelles|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|0|..|..|..|..|..|..|0.25|..|..|..|..
6025|SYR|Syrian Arab Republic|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|1.71|..|..|..|..|..|..|..
6026|TCA|Turks and Caicos Islands|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6027|TCD|Chad|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|61.94|..|..|..|..|..|..|..|..
6028|TGO|Togo|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|38.68|..|..|..|..|..
6029|THA|Thailand|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|5.45|..|..|..|1.89|..|0|1.53|1.43|..|0.7|..|0.4|..|..|..|..|..|..|..
6030|TJK|Tajikistan|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|43.99|..|..|..|36.25|21.49|..|..|..|..|..|..|..
6031|TKM|Turkmenistan|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|63.53|..|..|..|..|24.82|..|..|..|..|..|..|..|..|..|..|..|..|..
6032|TMP|Timor-Leste|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|52.94|..|..|..|..|..|37.44|..|..|..|..
6033|TON|Tonga|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6034|TTO|Trinidad and Tobago|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|4.16|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6035|TUN|Tunisia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|5.87|..|..|..|..|6.48|..|..|..|..|2.55|..|..|..|..|..|..|..|..|..|..|..
6036|TUR|Turkey|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|2.1|..|..|..|..|..|..|..|2|..|3.51|2.72|..|..|..|..|..|..
6037|TUV|Tuvalu|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6038|TZA|Tanzania|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|72.59|..|..|..|..|..|..|..|88.52|..|..|..|..|..|..|67.87|..|..|..|..
6039|UGA|Uganda|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|70.01|..|..|..|64.39|..|..|60.49|..|..|57.37|..|..|51.53|..|..|..|37.73|..|..
6040|UKR|Ukraine|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|0.03|..|..|..|1.93|..|..|2.03|..|..|0.51|..|..|0.1|..|..|0.04|..|..|..
6041|UMC|Upper middle income|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6042|URY|Uruguay|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|0.69|..|..|..|0.7|..|0.76|..|0.28|0.04|..|0.04|..|0.09|0.02|..|..|0.03|..|..
6043|USA|United States|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6044|UZB|Uzbekistan|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|31.88|..|..|..|42.33|46.28|..|..|..|..|..|..|..|..
6045|VCT|St. Vincent and the Grenadines|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6046|VEN|Venezuela, RB|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|2.62|..|9.35|15.2|9.57|14.24|..|..|..|..|18.62|..|10.84|2.97|..|..|..|..|..
6047|VIR|Virgin Islands (U.S.)|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6048|VNM|Vietnam|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|63.74|..|..|..|..|49.65|..|..|..|40.05|..|24.18|..|21.31|..|13.07|..|..|..
6049|VUT|Vanuatu|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6050|WBG|West Bank and Gaza|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6051|WLD|World|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6052|WSM|Samoa|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6053|YEM|Yemen, Rep.|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6054|ZAF|South Africa|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|24.3|..|21.43|..|..|..|..|26.2|..|..|..|..|..|17.35|..|..|..|..|..
6055|ZAR|Congo, Dem. Rep.|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|59.22|..|..|..|..|..
6056|ZMB|Zambia|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6057|ZWE|Zimbabwe|SI.POV.DDAY|Population living below $1.25 a day (% of total)|0|1|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..|..
6058|ABW|Aruba|SP.POP.GROW|Population growth (annual %)|0|1|1.82025436063998|3.93618078503351|5.48404131995588|6.08881843042332|5.61167742051291|4.53462798063422|3.3615581894803|2.48719948201803|1.93740506465401|1.84293367302312|2.04692871909162|2.29102084263597|2.38887263132289|2.38062958077396|2.21629010109836|1.9496523412111|1.68383071840374|1.46328044862175|1.24053442841877|1.02387077016015|0.818313767723234|..
6059|ADO|Andorra|SP.POP.GROW|Population growth (annual %)|0|1|2.9459703443657|4.12607590301093|4.91572230622652|4.90316635769539|3.94457388657953|2.48506646168676|0.812774820512612|-0.494883129703773|-1.02051973170029|-0.407078413839578|1.00919072328943|2.68058546086145|3.9183056170731|4.47520973802898|4.18922911798427|3.38980099031306|2.51784956924511|1.8802022281437|1.44787760502858|1.32329574242989|1.4085826309808|..
6060|AFG|Afghanistan|SP.POP.GROW|Population growth (annual %)|0|1|2.08262439190146|3.39120693014552|3.39120693014552|3.39120693014552|3.39120693014552|3.39120693014552|2.91713780255696|2.91713780255696|2.91713780255696|2.91713780255696|2.917137802557|2.87703750045556|2.87703750045556|2.87703750045556|2.87703750045556|2.87703750045556|2.8313|2.8313|2.8313|2.8313|2.8313|..
6061|AGO|Angola|SP.POP.GROW|Population growth (annual %)|0|1|2.77131997918296|3.03486600826632|3.22698986166594|3.29724264602598|3.21217023653504|3.03733523614654|2.83122100089637|2.68990281015527|2.66904622001228|2.801776072338|3.02376551056242|3.2627103672518|3.43101953683354|3.49399919957874|3.42647598563257|3.27683340077213|3.11281574367946|2.98264512823703|2.88292737413435|2.82668443288554|2.79953783593876|..
6062|ALB|Albania|SP.POP.GROW|Population growth (annual %)|0|1|1.02742670375903|0.0672220105062205|-0.753570062223099|-1.29646769526026|-1.41965424051212|-1.21320159332841|-0.911626779987588|-0.667099043695436|-0.416954976813721|-0.205209571340269|-0.0282850858599905|0.179599653690698|0.402130794484318|0.546214780196012|0.582841072863149|0.54060818846021|0.470183247239116|0.412818751531944|0.369450442918815|0.355374919825626|0.361450678003253|..
6063|ARE|United Arab Emirates|SP.POP.GROW|Population growth (annual %)|0|1|5.65321406148652|5.44285204581232|5.31651551005473|5.20495764205971|5.11174768414021|5.04564164342743|5.20359697919658|5.41374869098421|5.36309362156203|5.00910101098579|4.60252658070717|3.75105577295595|3.28726810233141|4.39601103957976|7.28705809122068|10.6555004214309|13.6117648777568|14.7823854010571|13.8192409121116|11.1514062949551|7.93294630889425|..
6064|ARG|Argentina|SP.POP.GROW|Population growth (annual %)|0|1|1.40453243247375|1.37259321757337|1.34001664936678|1.30925604768848|1.28160147234638|1.25531720304236|1.2316637089186|1.2050954181573|1.16832367490488|1.11836940791219|1.06077156909112|1.00066270994474|0.947783450094236|0.909119147294038|0.889494929759384|0.88389921926635|0.881997595035058|0.878198237305119|0.875629393700366|0.872871186286127|0.869608883862605|..
6065|ARM|Armenia|SP.POP.GROW|Population growth (annual %)|0|1|0.0557325922391068|-0.925192230383269|-1.78433577198332|-2.33334188556933|-2.39717356845828|-2.06854069559278|-1.59456531948782|-1.18437647797568|-0.824324323789412|-0.59606046092202|-0.471110157597691|-0.335010215783383|-0.154826054038884|-0.0167602666418186|0.0672201301579256|0.109063044479532|0.126796890027256|0.141177834411349|0.159460015054141|0.191172573248092|0.22965661502555|..
6066|ASM|American Samoa|SP.POP.GROW|Population growth (annual %)|0|1|3.1455311712566|2.82877620846974|2.54169725231322|2.29579317240339|2.11136916271831|1.97327115635053|1.83865879977979|1.71614088995747|1.6477280701415|1.64043104982576|1.67644705990202|1.73411766941075|1.78165632315913|1.80478246902038|1.788950640182|1.74797974708399|1.70545914777242|1.67993112752106|1.65519550008783|1.64012992889766|1.63266527012937|..
6067|ATG|Antigua and Barbuda|SP.POP.GROW|Population growth (annual %)|0|1|0.0160779459162579|0.883516743115603|1.65622168216034|2.22575834218779|2.50821046819151|2.57803663587721|2.59986460603344|2.62251322240997|2.55009996326455|2.3906582184134|2.17528640243569|1.92454655434723|1.680985521236|1.49056839596493|1.36370721844085|1.29294051999146|1.22700925918144|1.15048054271065|1.0948169719647|1.0544913176615|1.02883431075827|..
6068|AUS|Australia|SP.POP.GROW|Population growth (annual %)|0|1|1.47997792256056|1.27457749765855|1.21862740855203|0.985609097722597|1.06211587837343|1.2154756905422|1.32226206216352|1.12966648924777|1.04607171872067|1.14681680362601|1.20219139373096|1.34835834227145|1.22056378534358|1.23399666342628|1.15935216218033|1.31978955436191|1.47522794532757|1.52042226074446|2.00142923683952|2.08614200114382|1.70327397746373|..
